name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
完美风暴,https://movie.douban.com/subject/1293815/,7.6,23492,沃尔夫冈·彼德森,威廉·D·威特利夫,乔治·克鲁尼/马克·沃尔伯格/约翰·C·赖利/戴安·琳恩/威廉·菲德内尔/约翰·浩克斯/艾伦·佩恩/玛丽·伊丽莎白·马斯特兰托尼奥/凯伦·阿兰/切莉·琼斯/鲍勃·冈顿/克里斯托弗·麦克唐纳/迈克尔·艾恩塞德/拉丝蒂·休默/珍妮特·赖特,剧情/灾难,美国,英语,2000,130分钟
只要在一起,https://movie.douban.com/subject/1929461/,7.7,22663,克洛德·贝里,克洛德·贝里,奥黛丽·塔图/吉约姆·卡内/劳伦特·斯托克/FrançoiseBertin/AlainSachs,剧情/爱情,法国,法语,2007,97分钟
左右,https://movie.douban.com/subject/2059225/,6.5,21105,王小帅,王小帅,刘威葳/成泰燊/张嘉译/田沅/余男/高圆圆,剧情/家庭,中国大陆,汉语普通话,2007,115分钟
天才一族,https://movie.douban.com/subject/1306031/,8.1,25056,韦斯·安德森,韦斯·安德森,吉恩·哈克曼/安杰丽卡·休斯顿/本·斯蒂勒/格温妮斯·帕特洛/卢克·威尔逊/欧文·威尔逊/比尔·默瑞/丹尼·格洛弗/西摩·卡塞尔/库玛·帕拉纳/亚历克·鲍德温/格兰特·罗森梅耶/乔纳·梅耶森/阿拉姆·阿斯拉尼安-珀西科/艾琳·戈洛瓦娅,剧情/喜剧/家庭,美国,英语,2001,110分钟
好雨时节,https://movie.douban.com/subject/3401409/,6.4,23303,许秦豪,许秦豪,高圆圆/郑雨盛,剧情/爱情,韩国/中国,汉语普通话/英语/韩语,2009,100分钟
带我去远方,https://movie.douban.com/subject/3629232/,7.4,23728,傅天余,傅天余,林柏宏/游昕/周咏轩/李芸妘/梅芳/林美秀,剧情/同性,台湾,汉语普通话/闽南语,2009,96分钟
豺狼计划,https://movie.douban.com/subject/1422950/,7.3,26099,杰夫·瓦德洛,杰夫·瓦德洛,朱利安·莫里斯/林蒂·布丝/贾德·帕达里克/乔恩·邦·乔维/桑德拉·麦考伊,悬疑/惊悚/犯罪,美国,英语,2005,90分钟
拉贝日记,https://movie.douban.com/subject/2294565/,7.2,23015,佛罗瑞·加仑伯格,佛罗瑞·加仑伯格,乌尔里希·图库尔/丹尼尔·布鲁尔/史蒂夫·布西密/张静初/香川照之/安妮·康斯金尼/达格玛·曼泽尔/MathiasHerrmann/杉本哲太/柄本明/井浦新/肖恩·劳顿/ChristianRodska/高夫莱德·约翰,剧情/传记/历史/战争,法国/中国大陆/德国,粤语/汉语普通话/德语/日语/英语,2009,134分钟
我的老婆是大佬,https://movie.douban.com/subject/1296569/,6.3,18299,赵真奎,姜孝镇,崔民秀/李应敬/申恩庆/朴相勉/安在模/崔恩珠,喜剧/动作/爱情,韩国,韩语,2001,107分钟
夏天协奏曲,https://movie.douban.com/subject/4023725/,6.8,22025,黄朝亮,黄淑筠,张睿家/林逸欣/林美秀/李嘉文/康丁,剧情/爱情,台湾,汉语普通话,2009,96分钟
一夜大肚,https://movie.douban.com/subject/1950198/,6.5,23202,贾德·阿帕图,贾德·阿帕图,凯瑟琳·海格尔/塞斯·罗根/保罗·路德/乔纳·希尔/莱斯利·曼恩/克里斯汀·韦格,喜剧/爱情,美国,英语,2007,129分钟
美国派(番外篇)5：裸奔,https://movie.douban.com/subject/1937400/,6.5,21094,乔·努斯鲍姆,亚当·赫兹,克里斯托弗·麦克唐纳/斯蒂夫·泰利/约翰·怀特/洁西·斯克拉姆/罗斯·托马斯/JordanMadley,喜剧,加拿大/美国,英语,2006,97分钟
虐童疑云,https://movie.douban.com/subject/2054932/,7.6,24015,约翰·帕特里克·尚利,约翰·帕特里克·尚利,梅丽尔·斯特里普/菲利普·塞默·霍夫曼/艾米·亚当斯/维奥拉·戴维斯,剧情/悬疑,美国,英语,2008,104分钟
炮制女朋友,https://movie.douban.com/subject/1305926/,4.6,19599,叶伟民,陈庆嘉,郑伊健/赵薇/吴耀汉/谷德昭/梁静/雷颂德/廖碧儿/周励淇/张达明/郭力行/塞杰/罗友权/陈勇/严峰/曹蕾/何志辉/王菲菲/陈伟雄/陈彦/钱荣威,喜剧/爱情,中国大陆/香港,汉语普通话/粤语,2003,91分钟
特务迷城,https://movie.douban.com/subject/1302242/,6.5,19307,陈德森,岸西,成龙/徐若瑄/金玟/曾志伟/吴兴国/张达明/孙佳君/张坚庭,喜剧/动作/惊悚,香港,粤语/普通话/英语/法语/土耳其语/韩语,2001,108分钟
露西亚的情人,https://movie.douban.com/subject/1297598/,7.6,21820,胡里奥·密谭,胡里奥·密谭,帕斯·贝加/特里斯坦·乌罗阿/纳瓦·尼姆利/丹尼尔弗莱雷/埃伦娜·安纳亚/SilviaLlanos,剧情/爱情/情色,西班牙/法国,西班牙语/英语,2001,128分钟
玩命记忆,https://movie.douban.com/subject/1892848/,7.2,24879,西蒙·布兰德,Matthew Waynee,格雷戈·金尼尔/布丽姬·穆娜/吉姆·卡维泽/乔·潘托里亚诺/巴里·佩珀,剧情/悬疑/惊悚/犯罪,美国,英语,2006,85分钟
坏中尉,https://movie.douban.com/subject/3073648/,6.9,23130,沃纳·赫尔佐格,William M. Finkelstein,尼古拉斯·凯奇/伊娃·门德斯/方·基默/詹妮佛·库里奇/费尔鲁扎·鲍克/布拉德·道里夫/迈克尔·珊农,惊悚/犯罪,美国,英语/西班牙语,2009,122分钟
名扬四海,https://movie.douban.com/subject/3012032/,7.5,23209,Kevin Tancharoen,埃利森·博耐特,凯·帕娜贝克/沃特尔·派瑞兹/娜图里·劳顿/阿什·布克/科林顿·佩恩/柯林斯·潘尼/毕比·诺维尔什/保罗·拉克诺/查尔斯·达顿/凯尔希·格兰莫/安娜·玛丽亚·佩雷兹·德·塔格/梅根·莫拉莉/黛比·艾伦/科迪·朗格/PaulMcGill,剧情/喜剧/爱情/歌舞/家庭,美国,英语,2009,107分钟
九,https://movie.douban.com/subject/2257759/,6.9,24481,罗伯·马歇尔,迈克尔·托尔金,丹尼尔·戴-刘易斯/玛丽昂·歌迪亚/佩内洛普·克鲁兹/朱迪·丹奇/妮可·基德曼/凯特·哈德森/索菲娅·罗兰/斯泰西·弗格森,剧情/爱情/歌舞,美国/意大利,英语,2009,118分钟
图雅的婚事,https://movie.douban.com/subject/1966460/,8.0,21915,王全安,芦苇,余男/巴特尔/森格,剧情/爱情,中国大陆,汉语普通话,2006,95分钟
奇幻人生,https://movie.douban.com/subject/1783462/,7.8,24432,马克·福斯特,扎克·海尔姆,威尔·法瑞尔/艾玛·汤普森/达斯汀·霍夫曼/玛吉·吉伦哈尔/奎恩·拉提法,剧情/喜剧/爱情/奇幻,美国,英语,2006,113分钟
亲爱的朋友,https://movie.douban.com/subject/2131640/,7.3,23536,两泽和幸,Yuiko Miura,北川景子/本仮屋唯佳/黄川田将也/大杉涟,剧情,日本,日语,2007,115分钟
女魔头,https://movie.douban.com/subject/1307649/,7.7,23159,派蒂·杰金斯,派蒂·杰金斯,查理兹·塞隆/克里斯蒂娜·里奇/布鲁斯·邓恩/李·特格森/安妮·科利/斯科特·威尔森,剧情/同性/传记/犯罪,美国/德国,英语,2003,109分钟
扶桑花女孩,https://movie.douban.com/subject/1788940/,8.0,23194,李相日,李相日,松雪泰子/苍井优/丰川悦司/山崎静代/富司纯子/岸部一德/三宅弘城/高桥克实/寺岛进/德永绘里,剧情/喜剧,日本,日语,2006,121分钟
精舞门,https://movie.douban.com/subject/3212106/,4.7,20714,傅华阳,宁财神,范冰冰/陈小春/南贤俊/潘晓婷/杨扬/陈观泰/高敏/邢傲伟/张翰/王浩燃/吴振天/赵文琪,喜剧/动作,香港,粤语,2008,96分钟
鬼乱5,https://movie.douban.com/subject/4122701/,7.2,24151,班庄·比辛达拿刚/Visute Poolvoralaks/巴域·普瑞克潘也/颂裕·素玛戈南/柏德潘·王般,Vanridee Pongsittisak,吉拉育·拉翁马尼/雷·麦克唐纳/春蓬·塞皮塔克/ApasiriNitibhon/翁韦德·答奴翁/甲差·扁威提/莎琳雷特·托马斯/查理·瑞纳/披拉猜·伦波/玛莎·华顿娜柏妮,恐怖,泰国,泰语,2009,126分钟
幸运查克,https://movie.douban.com/subject/1824414/,6.3,22317,马克·海尔弗里奇,乔什·斯托博格,戴恩·库克/杰西卡·阿尔芭/丹·福勒/米歇尔·哈里逊,剧情/喜剧/爱情,美国/加拿大,英语,2007,96分钟
绝色神偷,https://movie.douban.com/subject/1304536/,6.3,18316,霍耀良,许莎朗,舒淇/张智霖/林熙蕾/吴君如/麦家琪/尹子维/阿曼达·斯特朗/颜颖思/虹萱/王晶,剧情/动作/爱情/犯罪,香港,粤语,2001,90分钟
铁三角,https://movie.douban.com/subject/1866131/,6.4,21372,徐克/林岭东/杜琪峰,半闲,古天乐/任达华/孙红雷/林家栋/林熙蕾/刘兆铭,动作,中国大陆/香港,汉语普通话/粤语,2007,101分钟
人皮客栈2,https://movie.douban.com/subject/1793571/,6.7,22867,伊莱·罗斯,伊莱·罗斯,劳伦·日尔曼/罗杰·巴特/希瑟·玛塔拉佐/碧悠·菲利浦斯/理查德·布基,惊悚/恐怖,美国,英语/斯洛伐克语/意大利语/捷克语,2007,94分钟
全职杀手,https://movie.douban.com/subject/1296169/,6.7,20662,杜琪峰/韦家辉,韦家辉,刘德华/反町隆史/林熙蕾/任达华/应采儿/林雪,剧情/惊悚/犯罪,香港,粤语/普通话/英语/日语,2001,102分钟
刑房,https://movie.douban.com/subject/1482090/,7.8,23013,罗伯特·罗德里格兹/伊莱·罗斯/昆汀·塔伦蒂诺/埃德加·赖特/罗布·赞比,罗伯特·罗德里格兹,库尔特·拉塞尔/罗莎里奥·道森/罗丝·麦高恩/玛丽·谢尔顿/弗莱迪·罗德里格兹/乔什·布洛林/布鲁斯·威利斯/昆汀·塔伦蒂诺/尼古拉斯·凯奇,动作/惊悚/恐怖,美国,英语/西班牙语,2007,191分钟
外出,https://movie.douban.com/subject/1422089/,6.5,20039,许秦豪,许秦豪,裴勇俊/孙艺珍/柳承秀/刘胜穆/崔秀珍,剧情/爱情,韩国,韩语,2005,105分钟
别惹佐汉,https://movie.douban.com/subject/2130163/,6.3,22710,丹尼斯·杜根,贾德·阿帕图,亚当·桑德勒/约翰·特托罗/埃曼纽尔·施莱琪/莱妮·卡赞/罗伯·施奈德/玛丽亚·凯莉,剧情/喜剧/动作,美国,英语/希伯来语,2008,113分钟
感谢你抽烟,https://movie.douban.com/subject/1498811/,8.0,23656,贾森·雷特曼,贾森·雷特曼,艾伦·艾克哈特/玛丽亚·贝罗/卡梅隆·布莱特/威廉姆·H·梅西/凯蒂·霍尔姆斯/亚当·布罗迪/山姆·艾里奥特/罗伯特·杜瓦尔,剧情/喜剧,美国,英语,2005,92分钟
江山美人,https://movie.douban.com/subject/2988163/,4.5,20010,程小东,阮世生,黎明/陈慧琳/甄子丹/郭晓东/寇振海,剧情/动作/爱情/战争,中国大陆/香港,粤语,2008,99分钟
野蛮师姐,https://movie.douban.com/subject/1394268/,6.9,20895,郭在容,郭在容,全智贤/张赫/金秀路/李己雨/Yoo-jinIm,剧情/喜剧/爱情/犯罪,韩国/香港,韩语,2004,123分钟
美国派(番外篇)6：兄弟会,https://movie.douban.com/subject/2343491/,6.4,20426,安东尼·威勒,Erik Lindsay,杰克·怀特/斯蒂夫·泰利/克里斯托弗·麦克唐纳/尤金·列维/梅根·赫弗恩/尼克·尼科特拉/乔纳森·凯兹/布拉德福德·安德森/亚历山大·加兰特/丹·皮特隆杰维奇/克里斯汀·巴杰尔/伊塔莉·里奇/莫莎娜·哈尔伯特/泰隆·萨维奇/安吉拉·贝夏拉/埃斯·希克斯,喜剧,加拿大/美国,英语,2007,88分钟
卡特教练,https://movie.douban.com/subject/1309017/,8.4,23930,托马斯·卡特,John Gatins,塞缪尔·杰克逊/罗伯·布朗/查宁·塔图姆/瑞克·冈萨雷斯/奥克塔维亚·斯宾瑟/莱西·比曼/妮可·尼尔,剧情/运动,美国/德国,英语,2005,136分钟
狂蟒之灾2,https://movie.douban.com/subject/1308784/,6.3,18522,德怀特·H·里特,Edward Neumeier,约翰尼·梅辛纳/卡迪·斯特瑞兰德/马修·马斯登/尼古拉斯·冈萨雷斯/莎莉·理查德森,动作/惊悚/冒险/灾难,美国,英语,2004,97分钟
台北晚九朝五,https://movie.douban.com/subject/1304337/,6.8,19762,戴立忍,成英姝,张兆志/黄立行/杨谨华/高捷/黄玉荣/于婕,剧情/爱情/情色,台湾/香港,汉语普通话,2002,97分钟
老千,https://movie.douban.com/subject/1915180/,7.5,22477,崔东勋,崔东勋,曹承佑/金惠秀/白润植/柳海真/李水京/金应洙/金允石,剧情/犯罪,韩国,韩语,2006,139分钟
超胆侠,https://movie.douban.com/subject/1307311/,5.7,20447,马克·斯蒂文·约翰逊,马克·斯蒂文·约翰逊,本·阿弗莱克/詹妮弗·加纳/科林·法瑞尔/迈克·克拉克·邓肯/乔恩·费儒,动作/惊悚/犯罪/奇幻,美国,英语/希腊语/意大利语,2003,103分钟
高考1977,https://movie.douban.com/subject/3546035/,7.2,22321,江海洋,江海洋,王学兵/孙海英/周显欣/赵有亮/周大勇/雷佳音/李京泽/吕岩/王刚/王山雨/谢闻轩/荣金源/王帅/罗达/刘昱煜,剧情,中国大陆,汉语普通话,2009,112分钟
黑白森林,https://movie.douban.com/subject/1308034/,6.5,19378,王晶/麦子善,王晶,黄秋生/刘青云/陈小春/吴镇宇/钟欣潼/黄浩然/张文慈/谢贤/尹子维/杜汶泽/梁敏仪/吴嘉龙/吴廷烨,剧情/动作/惊悚/犯罪,香港,粤语,2003,104分钟
锅盖头,https://movie.douban.com/subject/1424218/,7.4,21949,萨姆·门德斯,小威廉·保尔斯,杰克·吉伦哈尔/杰米·福克斯/彼得·萨斯加德/卢卡斯·布莱克/布莱恩·格拉格提/凯瑟琳·鲁道夫/丹德里·泰勒/布莱安娜·戴维斯/克里斯·库珀/EvanJones/马蒂·帕帕奇安/约翰·卡拉辛斯基,剧情/传记/战争,美国/德国,英语/阿拉伯语/拉丁语/西班牙语,2005,125分钟
时空罪恶,https://movie.douban.com/subject/2301242/,7.2,24774,那奇欧·维加隆多,那奇欧·维加隆多,卡拉·埃莱哈尔德/CandelaFernández/巴巴拉·戈纳加/那奇欧·维加隆多/JuanInciarte,剧情/科幻/悬疑/惊悚,西班牙,西班牙语,2007,92分钟
越狱特别篇：最后一越,https://movie.douban.com/subject/3021273/,7.9,23287,凯文·霍克斯/布拉德·特纳,保罗·舒尔灵,多米尼克·珀塞尔/温特沃斯·米勒/阿莫里·诺拉斯科/罗伯特·克耐普/乔迪·琳·欧基菲/莎拉·韦恩·卡丽丝/威廉·菲德内尔/里昂·拉瑟姆/金·寇兹/芭芭拉·伊芙·哈里斯/克里斯·布鲁诺/大卫·斯塔齐克/艾莎·辛德斯/罗莉·佩蒂/埃米·阿奎诺/杰夫·卡希尔/丹德里·泰勒/约瑟夫·威尔/达米安·利克/IanPatrickWilliams/RainbowBorden/LiviaTreviño/阿莉西亚·拉加诺/多特-玛丽·琼斯/里奇蒙德·阿奎特/苏芙·布莱德肖/PeggyDunne/乔伊·奥格莱斯比/丽纳·欧文/RobertoMontesinos/JohnEricBentley/加里·格鲁布斯/凯瑟琳·奎南/LindsayCollins/SaraGianola/艾德丽安·麦奎因/'Big'LeRoyMobley/AliceNdirangu/HeatherRose,剧情/动作/惊悚,美国,英语,2009,89分钟
怒海争锋,https://movie.douban.com/subject/1307749/,7.7,21840,彼得·威尔,彼得·威尔,罗素·克劳/保罗·贝坦尼/詹姆斯·达西/马克思·珀基斯/李·恩格里比/比利·博伊德/派崔克·盖勒/麦克斯·贝尼兹,剧情/动作/战争/冒险,美国,英语/法语/葡萄牙语,2003,138分钟
死亡实验,https://movie.douban.com/subject/1299510/,8.0,23750,奥利弗·希施比格尔,Christoph Darnstädt,莫里兹·布雷多/克里斯蒂安·贝克尔/奥列佛·斯托科斯基/沃坦·维尔克·默林/StephanSzasz/PolatDal/DannyRichter/RalfMüller/MarkusRudolf/PeterFieseler/ThorstenDersch/SvenGrefer/尤斯图斯·冯·多赫纳尼/NickivonTempelhoff/蒂莫·迪尔克斯/玛伦·艾格特/安德丽亚·萨瓦兹,剧情/惊悚,德国,德语,2001,Canada:114分钟
海绵宝宝历险记,https://movie.douban.com/subject/1309156/,8.5,18246,史蒂芬·海伦伯格/马克·奥斯本,史蒂芬·海伦伯格,汤姆·肯尼/克兰西·布朗/罗德格尔·邦帕斯/比尔·法格巴克/劳伦斯先生/吉尔·塔利/卡罗琳·劳伦斯/MaryJoCatlett/杰弗里·塔伯/斯嘉丽·约翰逊/亚历克·鲍德温/大卫·哈塞尔霍夫/克里斯托弗洛根/D.P.FitzGerald/ColeS.McKay,喜剧/动画/冒险,美国,英语,2004,87分钟
我们的幸福时光,https://movie.douban.com/subject/1940094/,8.1,21963,宋海星,张珉锡,李奈映/姜栋元/姜信日/金真赫/吴光禄/尹汝贞/李宰久,爱情,韩国,韩语,2006,120分钟
迷幻公园,https://movie.douban.com/subject/2002683/,7.3,19625,格斯·范·桑特,格斯·范·桑特,盖博·纳文斯/劳伦·麦克金妮/泰勒·摩森/丹尼尔·刘/JakeMiller,剧情/悬疑/犯罪,法国/美国,英语,2007,85分钟
追影,https://movie.douban.com/subject/3304014/,4.4,22907,吴镇宇/麦子善,魏君子,吴镇宇/吴佩慈/房祖名/谢娜/党淏瀚,喜剧/动作,中国/香港,汉语普通话/粤语,2009,89分钟
四月三周两天,https://movie.douban.com/subject/2078989/,8.2,22595,克里斯蒂安·蒙吉,克里斯蒂安·蒙吉,安娜玛丽亚·玛琳卡/劳拉·瓦西里/弗拉德·伊凡诺夫/亚历山德鲁·波托切安/卢米妮察·乔治乌/阿迪·克勒乌莱亚努/莉莉亚娜·莫卡努/塔妮娅·波帕/特奥多·科尔班/切拉塞拉·约西费斯库/多鲁·安娜/欧根尼娅·博萨恩斯努/恩·萨普达/克里斯蒂娜·布布鲁兹/马里奥拉·施特里安/埃米尔·科泽/杰奥尔杰塔·珀杜拉鲁·布尔杜然/杰奥·多布雷/默德莉娜·吉采斯库/克特莉娜·哈拉巴久/森济亚娜·塔尔策/米哈埃拉·亚历山德鲁/哈齐姆·叶拉扬,剧情,罗马尼亚,罗马尼亚语,2007,113分钟
Laughing,https://movie.douban.com/subject/3811342/,6.5,21281,邱礼涛,叶天成,谢天华/黄秋生/吴镇宇/陈法拉/黄日华/元彪/曾志伟/黎耀祥/黄德斌/陈键锋/吕慧仪,剧情/动作/犯罪,香港,粤语,2009,89分钟
北京乐与路,https://movie.douban.com/subject/1298213/,7.1,19724,张婉婷,罗启锐,耿乐/舒淇/吴彦祖/吴耀汉/俞飞鸿,剧情/歌舞,香港,汉语普通话,2001,110分钟
白丝带,https://movie.douban.com/subject/2464346/,8.1,21863,迈克尔·哈内克,迈克尔·哈内克,ChristianFriedel/ErnstJacobi/LeonieBenesch/乌尔里希·图库尔/UrsinaLardi/MichaelKranz/布尔格哈特·克劳斯纳,剧情/悬疑,德国/奥地利/法国/意大利,德语/意大利语/波兰语/拉丁语,2009,144分钟
微光城市,https://movie.douban.com/subject/2129042/,6.8,22040,吉尔·克兰,卡罗琳·汤普森,大卫·莱尔/伊恩·麦克尔希尼/哈里·崔德威/蒂姆·罗宾斯/比尔·默瑞/西尔莎·罗南,剧情/科幻/冒险,美国,英语,2008,94分钟
海滩,https://movie.douban.com/subject/1293019/,7.6,21933,丹尼·博伊尔,亚历克斯·嘉兰,莱昂纳多·迪卡普里奥/丹尼尔·约克/维吉妮·拉朵嫣/吉约姆·卡内/蒂尔达·斯文顿/罗伯特·卡莱尔,剧情/爱情/冒险,美国/英国,英语/法语/瑞典语/泰语/塞尔维亚语,2000,119分钟
93航班,https://movie.douban.com/subject/1588945/,7.8,23044,保罗·格林格拉斯,保罗·格林格拉斯,J.J.Johnson/GaryCommock/PollyAdams/OpalAlladin/StarlaBenford/大卫·阿伦·伯施理/理查德·贝金斯/苏珊·布洛马特/克里斯蒂安·克莱门松/丹妮·狄龙/奥莉薇·瑟尔比/莉莎·科伦-扎亚斯,剧情/历史/犯罪/灾难,法国/英国/美国,英语/阿拉伯语/德语,2006,111分钟
末代独裁,https://movie.douban.com/subject/1900848/,7.9,22152,凯文·麦克唐纳,皮特·摩根,福里斯特·惠特克/詹姆斯·麦卡沃伊/凯丽·华盛顿/吉莲·安德森/西蒙·迈克伯尼,剧情/传记/历史,英国/德国,英语/法语/德语/斯瓦希里语,2006,123分钟
隋朝来客,https://movie.douban.com/subject/3737283/,4.6,21290,庄宇新,庄宇新,李彧/涂松岩/邓家佳/王子文/李耕/彭波/姜超/何晶晶,剧情/喜剧,中国大陆,汉语普通话,2009,101分钟
保持缄默,https://movie.douban.com/subject/1479377/,7.8,23251,尼尔·约翰逊,理查德·拉索,罗温·艾金森/克里斯汀·斯科特·托马斯/玛吉·史密斯/帕特里克·斯威兹/塔姆欣·伊格顿/艾米莉娅·福克斯,喜剧/犯罪,英国,英语,2005,103分钟
欢迎来北方,https://movie.douban.com/subject/2988103/,8.1,22718,丹尼·伯恩,丹尼·伯恩,凯德·麦拉德/丹尼·伯恩/ZoéFélix/LorenzoAusilia-Foret/安·玛丽文,喜剧,法国,法语,2008,106分钟
