name,rate,rating_people,director,year,movietime,main_country,main_language,main_genre,second_genre,main_actor,second_actor
环太平洋：雷霆再起,5.5,169959,斯蒂文·S·迪奈特,2018,111.0,美国,英语,动作,科幻,约翰·博耶加,斯科特·伊斯特伍德
时空恋旅人,8.7,275033,理查德·柯蒂斯,2013,123.0,英国,英语,喜剧,爱情,多姆纳尔·格里森,瑞秋·麦克亚当斯
惊天魔盗团2,6.6,171216,朱浩伟,2016,130.0,美国,英语,剧情,悬疑,杰西·艾森伯格,马克·鲁弗洛
神探蒲松龄,3.9,36857,严嘉,2019,108.0,中国大陆,汉语普通话,喜剧,动作,成龙,阮经天
垫底辣妹,8.2,215274,土井裕泰,2015,117.0,日本,日语,剧情,家庭,有村架纯,伊藤淳史
大护法,7.8,241940,不思凡,2017,95.0,中国大陆,汉语普通话,喜剧,动画,小连杀,图特哈蒙
超凡蜘蛛侠,7.3,193462,马克·韦布,2012,136.0,美国,英语,动作,科幻,安德鲁·加菲尔德,艾玛·斯通
摩天营救,6.3,116685,罗森·马歇尔·瑟伯,2018,102.0,美国,英语,动作,惊悚,道恩·强森,内芙·坎贝尔
智取威虎山,7.7,263585,徐克,2014,141.0,中国大陆,汉语普通话,动作,战争,张涵予,梁家辉
帕丁顿熊2,8.1,150335,保罗·金,2017,103.0,英国,英语,喜剧,动画,本·卫肖,休·格兰特
无人区,8.2,335003,宁浩,2013,117.0,中国大陆,汉语普通话,剧情,犯罪,徐峥,黄渤
同桌的妳,5.9,191531,郭帆,2014,98.0,中国大陆,汉语普通话,剧情,爱情,周冬雨,林更新
疯狂的麦克斯4：狂暴之路,8.6,265694,乔治·米勒,2015,120.0,澳大利亚,英语,动作,科幻,汤姆·哈迪,查理兹·塞隆
速度与激情6,7.7,185526,林诣彬,2013,130.0,美国,英语,动作,惊悚,范·迪塞尔,保罗·沃克
碟中谍4,8.3,305769,布拉德·伯德,2011,133.0,美国,英语,动作,惊悚,汤姆·克鲁斯,杰瑞米·雷纳
忌日快乐,7.1,150620,克里斯托弗·兰登,2017,96.0,美国,英语,悬疑,惊悚,杰西卡·罗德,伊瑟尔·布罗萨德
西游伏妖篇,5.5,272503,徐克,2017,108.0,中国大陆,汉语普通话,喜剧,动作,吴亦凡,林更新
一个明星的诞生,7.1,54162,布莱德利·库珀,2018,135.0,美国,英语,剧情,爱情,LadyGaga,布莱德利·库珀
巨齿鲨,5.7,147594,乔·德特杜巴,2018,115.0,美国,英语,动作,科幻,杰森·斯坦森,李冰冰
海边的曼彻斯特,8.6,272891,肯尼思·洛纳根,2016,137.0,美国,英语,剧情,家庭,卡西·阿弗莱克,卢卡斯·赫奇斯
逃出绝命镇,7.6,191417,乔丹·皮尔,2017,104.0,美国,英语,悬疑,惊悚,丹尼尔·卡卢亚,艾莉森·威廉姆斯
罗曼蒂克消亡史,7.7,259191,程耳,2016,125.0,中国大陆,汉语普通话,剧情,动作,葛优,章子怡
降临,7.7,280294,丹尼斯·维伦纽瓦,2016,116.0,美国,英语,剧情,科幻,艾米·亚当斯,杰瑞米·雷纳
地心引力,7.8,302500,阿方索·卡隆,2013,91.0,美国,英语,科幻,惊悚,桑德拉·布洛克,乔治·克鲁尼
闪光少女,7.3,156081,王冉,2017,103.0,中国大陆,汉语普通话,喜剧,音乐,徐璐,彭昱畅
我是证人,6.1,103957,安相勋,2015,112.0,中国大陆,汉语普通话,剧情,悬疑,杨幂,鹿晗
瞒天过海：美人计,6.7,144811,盖瑞·罗斯,2018,110.0,美国,英语,喜剧,犯罪,桑德拉·布洛克,凯特·布兰切特
私人订制,5.7,218549,冯小刚,2013,118.0,中国大陆,汉语普通话,喜剧,喜剧,葛优,白百何
北京遇上西雅图之不二情书,6.4,184185,薛晓路,2016,131.0,中国大陆,汉语普通话,喜剧,爱情,汤唯,吴秀波
比利·林恩的中场战事,8.4,263224,李安,2016,113.0,美国,英语,剧情,战争,乔·阿尔文,加内特·赫德兰
小时代3：刺金时代,4.4,159811,郭敬明,2014,126.0,中国大陆,汉语普通话,剧情,喜剧,杨幂,柯震东
饥饿游戏,6.8,251825,盖瑞·罗斯,2012,142.0,美国,英语,动作,科幻,詹妮弗·劳伦斯,乔什·哈切森
小黄人大眼萌,7.4,169875,凯尔·巴尔达/皮埃尔·柯芬,2015,91.0,美国,英语,喜剧,动画,桑德拉·布洛克,乔恩·哈姆
东方快车谋杀案,6.9,195641,肯尼思·布拉纳,2017,114.0,美国,英语,剧情,悬疑,肯尼思·布拉纳,佩内洛普·克鲁兹
猩球崛起2：黎明之战,7.5,202242,马特·里夫斯,2014,130.0,美国,英语,剧情,动作,安迪·瑟金斯,杰森·克拉克
碟中谍5：神秘国度,7.7,230249,克里斯托弗·麦奎里,2015,131.0,美国,英语,动作,惊悚,汤姆·克鲁斯,杰瑞米·雷纳
我的个神啊,8.4,226528,拉吉库马尔·希拉尼,2014,139.0,印度,印地语,喜剧,奇幻,阿米尔·汗,安努舒卡·莎玛
长城,4.9,276535,张艺谋,2016,104.0,中国大陆,英语,动作,奇幻,马特·达蒙,景甜
小时代4：灵魂尽头,4.6,113731,郭敬明,2015,116.0,中国大陆,汉语普通话,喜剧,爱情,杨幂,郭采洁
万万没想到,5.5,151283,易小星,2015,95.0,中国大陆,汉语普通话,喜剧,奇幻,白客,杨子姗
彗星来的那一夜,8.5,248743,詹姆斯·沃德·布柯特,2013,89.0,美国,英语,科幻,悬疑,艾米丽·芭尔多尼,莫瑞·史特林
小森林,9.0,199727,森淳一,2014,111.0,日本,日语,剧情,剧情,桥本爱,三浦贵大
心理罪之城市之光,5.9,102240,徐纪周,2017,124.0,中国大陆,汉语普通话,动作,悬疑,邓超,阮经天
明日边缘,8.1,307601,道格·里曼,2014,114.0,美国,英语,动作,科幻,汤姆·克鲁斯,艾米莉·布朗特
风语咒,6.9,86444,刘阔,2018,105.0,中国大陆,汉语普通话,动画,奇幻,路知行,阎萌萌
欢乐好声音,8.1,166779,加斯·詹宁斯/克里斯托夫·卢尔德莱,2016,108.0,美国,英语,喜剧,动画,马修·麦康纳,瑞茜·威瑟斯彭
至暗时刻,8.6,207641,乔·赖特,2017,125.0,英国,英语,剧情,传记,加里·奥德曼,克里斯汀·斯科特·托马斯
心迷宫,8.7,251130,忻钰坤,2014,110.0,中国大陆,汉语普通话,剧情,悬疑,霍卫民,王笑天
大佛普拉斯,8.7,159437,黄信尧,2017,102.0,台湾,闽南语,剧情,喜剧,庄益增,陈竹昇
天气预爆,3.8,47197,肖央,2018,104.0,中国大陆,汉语普通话,喜剧,奇幻,肖央,杜鹃
霍比特人1：意外之旅,8.2,271012,彼得·杰克逊,2012,169.0,美国,英语,动作,奇幻,伊恩·麦克莱恩,马丁·弗瑞曼
夜以继日,7.4,4395,滨口龙介,2018,119.0,日本,日语,剧情,爱情,东出昌大,唐田英里佳
加勒比海盗4：惊涛怪浪,7.6,246225,罗伯·马歇尔,2011,136.0,美国,英语,动作,奇幻,约翰尼·德普,佩内洛普·克鲁兹
古墓丽影：源起之战,6.0,115655,罗阿尔·乌索格,2018,118.0,美国,英语,动作,冒险,艾丽西亚·维坎德,多米尼克·威斯特
英伦对决,7.1,151653,马丁·坎贝尔,2017,113.0,英国,英语,动作,犯罪,成龙,皮尔斯·布鲁斯南
饥饿游戏2：星火燎原,7.3,173827,弗朗西斯·劳伦斯,2013,146.0,美国,英语,动作,科幻,詹妮弗·劳伦斯,乔什·哈切森
哆啦A梦：伴我同行,7.9,185519,八木龙一/山崎贵,2014,95.0,日本,日语,剧情,动画,水田山葵,大原惠美
名侦探柯南：零的执行人,5.8,71587,立川让,2018,110.0,日本,日语,动画,悬疑,高山南,山口胜平
春娇与志明,7.3,302558,彭浩翔,2012,111.0,香港,粤语,剧情,喜剧,杨千嬅,余文乐
沉睡魔咒,7.0,143377,罗伯特·斯特罗姆伯格,2014,98.0,美国,英语,动作,爱情,安吉丽娜·朱莉,艾丽·范宁
精灵旅社3：疯狂假期,6.7,71768,格恩迪·塔塔科夫斯基,2018,98.0,美国,英语,喜剧,动画,亚当·桑德勒,凯瑟琳·哈恩
调音师,8.4,47882,斯里兰姆·拉格万,2018,139.0,印度,印地语,喜剧,悬疑,阿尤斯曼·库拉纳,塔布
雪国列车,7.4,220076,奉俊昊,2013,125.0,韩国,英语,剧情,动作,克里斯·埃文斯,杰米·贝尔
她,8.3,268913,斯派克·琼斯,2013,126.0,美国,英语,剧情,爱情,杰昆·菲尼克斯,斯嘉丽·约翰逊
白日梦想家,8.4,200616,本·斯蒂勒,2013,114.0,美国,英语,剧情,喜剧,本·斯蒂勒,克里斯汀·韦格
魔兽,7.7,225381,邓肯·琼斯,2016,124.0,美国,英语,动作,奇幻,崔维斯·费米尔,托比·凯贝尔
幕后玩家,5.7,130284,任鹏远,2018,114.0,中国大陆,汉语普通话,剧情,悬疑,徐峥,王丽坤
掠食城市,6.5,33993,克里斯蒂安·瑞沃斯,2018,128.0,美国,英语,动作,科幻,海拉·西尔玛,雨果·维文
霍比特人3：五军之战,8.3,238745,彼得·杰克逊,2014,144.0,美国,英语,动作,奇幻,马丁·弗瑞曼,伊恩·麦克莱恩
爱你，西蒙,8.3,119308,格里格·伯兰蒂,2018,110.0,美国,英语,爱情,同性,尼克·罗宾森,詹妮弗·加纳
悟空传,5.1,170822,郭子健,2017,123.0,中国大陆,汉语普通话,剧情,动作,彭于晏,倪妮
爱情公寓,3.1,197562,韦正,2018,117.0,中国大陆,汉语普通话,喜剧,冒险,陈赫,袁弘
我不是潘金莲,6.7,189556,冯小刚,2016,140.0,中国大陆,汉语普通话,剧情,喜剧,范冰冰,郭涛
养家之人,8.4,44695,诺拉·托梅,2017,94.0,爱尔兰,英语,剧情,动画,莎拉·乔德利,索玛·查亚
猩球崛起3：终极之战,6.8,151046,马特·里夫斯,2017,140.0,美国,英语,剧情,动作,安迪·瑟金斯,伍迪·哈里森
暮光之城4：破晓(上),6.4,106226,比尔·康顿,2011,117.0,美国,英语,剧情,爱情,罗伯特·帕丁森,克里斯汀·斯图尔特
寒战2,7.0,171905,梁乐民/陆剑青,2016,110.0,中国大陆,汉语普通话,剧情,动作,郭富城,梁家辉
血观音,8.3,159241,杨雅喆,2017,112.0,台湾,汉语普通话,剧情,剧情,惠英红,吴可熙
爱宠大机密,7.6,162811,克里斯·雷纳德/亚罗·切尼,2016,87.0,美国,英语,喜剧,动画,路易·C·K,艾瑞克·斯通斯崔特
澳门风云,5.6,115766,王晶/钟少雄,2014,93.0,中国大陆,汉语普通话,喜剧,动作,周润发,谢霆锋
达拉斯买家俱乐部,8.7,245301,让-马克·瓦雷,2013,117.0,美国,英语,剧情,同性,马修·麦康纳,詹妮弗·加纳
小森林,9.0,174125,森淳一,2015,120.0,日本,日语,剧情,剧情,桥本爱,三浦贵大
博物馆奇妙夜3,7.1,111805,肖恩·利维,2014,98.0,美国,英语,喜剧,奇幻,本·斯蒂勒,罗宾·威廉姆斯
怪兽大学,8.1,232195,丹·斯坎隆,2013,104.0,美国,英语,喜剧,动画,比利·克里斯托,约翰·古德曼
全民目击,7.7,190838,非行,2013,119.0,中国大陆,汉语普通话,剧情,悬疑,孙红雷,余男
狂暴巨兽,6.4,111041,布拉德·佩顿,2018,107.0,美国,英语,动作,科幻,道恩·强森,娜奥米·哈里斯
灰姑娘,6.8,145121,肯尼思·布拉纳,2015,106.0,美国,英语,爱情,奇幻,莉莉·詹姆斯,理查德·麦登
招魂,7.8,132267,温子仁,2013,112.0,美国,英语,悬疑,惊悚,维拉·法米加,帕特里克·威尔森
归来,7.8,222271,张艺谋,2014,111.0,中国大陆,汉语普通话,剧情,爱情,陈道明,巩俐
遇见你之前,7.7,143956,西娅·夏罗克,2016,110.0,英国,英语,剧情,爱情,艾米莉亚·克拉克,山姆·克拉弗林
一念天堂,5.6,52281,张承,2015,102.0,中国大陆,汉语普通话,喜剧,喜剧,沈腾,马丽
金刚：骷髅岛,6.6,156979,乔丹·沃格特-罗伯茨,2017,119.0,美国,英语,动作,奇幻,汤姆·希德勒斯顿,布丽·拉尔森
画皮2,5.9,189196,乌尔善,2012,135.0,中国大陆,汉语普通话,剧情,爱情,周迅,赵薇
澳门风云2,5.5,111067,王晶/张敏,2015,110.0,香港,粤语,喜剧,动作,周润发,张家辉
恶棍天使,4.1,110377,俞白眉/邓超,2015,124.0,中国大陆,汉语普通话,喜剧,喜剧,邓超,孙俪
撒娇女人最好命,5.7,151364,彭浩翔,2014,95.0,中国大陆,汉语普通话,喜剧,爱情,周迅,黄晓明
燃烧,7.9,140577,李沧东,2018,148.0,韩国,韩语,剧情,悬疑,刘亚仁,史蒂文·元
小王子,8.1,182727,马克·奥斯本,2015,108.0,法国,英语,动画,奇幻,杰夫·布里吉斯,麦肯吉·弗依
神探夏洛克：可恶的新娘,7.0,173778,道格拉斯·麦金农,2016,90.0,英国,英语,剧情,悬疑,本尼迪克特·康伯巴奇,马丁·弗瑞曼
饥饿游戏3：嘲笑鸟(上),5.9,110150,弗朗西斯·劳伦斯,2014,123.0,美国,英语,动作,科幻,詹妮弗·劳伦斯,乔什·哈切森
厨子戏子痞子,7.0,192987,管虎,2013,108.0,中国大陆,汉语普通话,喜剧,动作,刘烨,张涵予
功夫瑜伽,5.0,129585,唐季礼,2017,108.0,中国大陆,汉语普通话,喜剧,动作,成龙,李治廷
异形：契约,7.3,173529,雷德利·斯科特,2017,122.0,美国,英语,科幻,恐怖,迈克尔·法斯宾德,凯瑟琳·沃特斯顿
房间,8.8,209619,伦尼·阿伯拉罕森,2015,118.0,爱尔兰,英语,剧情,家庭,布丽·拉尔森,雅各布·特伦布莱
海街日记,8.7,190147,是枝裕和,2015,127.0,日本,日语,剧情,家庭,绫濑遥,长泽雅美
胡桃夹子和四个王国,6.0,45431,拉斯·霍尔斯道姆/乔·庄斯顿,2018,99.0,美国,英语,奇幻,冒险,麦肯吉·弗依,摩根·弗里曼
一个叫欧维的男人决定去死,8.8,175436,汉内斯·赫尔姆,2015,116.0,瑞典,瑞典语,剧情,剧情,罗夫·拉斯加德,巴哈·帕斯
狼少年,7.9,122073,赵圣熙,2012,124.0,韩国,韩语,爱情,奇幻,宋仲基,朴宝英
嘉年华,8.2,154362,文晏,2017,107.0,中国大陆,汉语普通话,剧情,剧情,文淇,周美君
与神同行：罪与罚,7.7,130013,金容华,2017,139.0,韩国,韩语,剧情,奇幻,河正宇,车太贤
超人：钢铁之躯,6.9,152597,扎克·施奈德,2013,143.0,美国,英语,动作,科幻,亨利·卡维尔,艾米·亚当斯
春娇救志明,7.1,154808,彭浩翔,2017,121.0,香港,粤语,剧情,喜剧,余文乐,杨千嬅
澳门风云3,4.0,89546,王晶/刘伟强,2016,112.0,香港,汉语普通话,喜剧,动作,周润发,刘德华
摆渡人,4.0,178451,张嘉佳,2016,128.0,中国大陆,汉语普通话,喜剧,爱情,梁朝伟,金城武
十二公民,8.3,186572,徐昂,2014,106.0,中国大陆,汉语普通话,剧情,剧情,何冰,韩童生
青春派,7.4,91518,刘杰,2013,91.0,中国大陆,汉语普通话,剧情,爱情,董子健,秦海璐
华尔街之狼,7.7,190813,马丁·斯科塞斯,2013,180.0,美国,英语,剧情,喜剧,莱昂纳多·迪卡普里奥,乔纳·希尔
一天,7.9,334139,罗勒·莎菲,2011,107.0,美国,英语,剧情,爱情,安妮·海瑟薇,吉姆·斯特吉斯
暮光之城4：破晓(下),6.7,84574,比尔·康顿,2012,115.0,美国,英语,剧情,爱情,罗伯特·帕丁森,克里斯汀·斯图尔特
再次出发之纽约遇见你,8.5,225662,约翰·卡尼,2013,104.0,美国,英语,喜剧,爱情,凯拉·奈特莉,马克·鲁弗洛
致青春·原来你还在这里,4.1,98026,周拓如,2016,98.0,中国大陆,汉语普通话,剧情,爱情,吴亦凡,刘亦菲
精灵旅社,7.9,147400,格恩迪·塔塔科夫斯基,2012,91.0,美国,英语,喜剧,动画,亚当·桑德勒,安迪·萨姆伯格
何以笙箫默,3.6,114189,杨文军/黄斌,2015,107.0,中国大陆,汉语普通话,爱情,爱情,黄晓明,杨幂
流浪猫鲍勃,8.0,97204,罗杰·斯波蒂斯伍德,2016,103.0,英国,英语,剧情,喜剧,卢克·崔德威,猫鲍勃
小姐,8.0,153669,朴赞郁,2016,145.0,韩国,韩语,剧情,悬疑,金敏喜,金泰梨
寄生兽,7.4,98004,山崎贵,2014,109.0,日本,日语,剧情,动作,染谷将太,深津绘里
胖子行动队,4.2,50355,包贝尔,2018,108.0,中国大陆,汉语普通话,喜剧,动作,文章,包贝尔
天才少女,8.2,102963,马克·韦布,2017,101.0,美国,英语,剧情,家庭,克里斯·埃文斯,麦肯娜·格瑞丝
狄仁杰之神都龙王,6.5,158639,徐克,2013,133.0,中国大陆,汉语普通话,动作,悬疑,赵又廷,冯绍峰
一步之遥,6.4,215908,姜文,2014,140.0,中国大陆,汉语普通话,剧情,喜剧,姜文,葛优
栀子花开,4.1,101562,何炅,2015,107.0,中国大陆,汉语普通话,爱情,爱情,李易峰,张慧雯
白日焰火,7.3,212008,刁亦男,2014,106.0,中国大陆,汉语普通话,剧情,悬疑,廖凡,桂纶镁
超脱,8.8,234323,托尼·凯耶,2011,97.0,美国,英语,剧情,剧情,艾德里安·布洛迪,马西娅·盖伊·哈登
反贪风暴3,5.7,68331,林德禄,2018,97.0,香港,粤语,剧情,动作,古天乐,张智霖
里约大冒险,8.3,247499,卡洛斯·沙尔丹哈,2011,96.0,美国,英语,喜剧,动画,杰西·艾森伯格,安妮·海瑟薇
百鸟朝凤,8.1,151892,吴天明,2013,108.0,中国大陆,汉语普通话,剧情,剧情,陶泽如,李岷城
精灵旅社2,7.6,89448,格恩迪·塔塔科夫斯基,2015,89.0,美国,英语,喜剧,动画,亚当·桑德勒,安迪·萨姆伯格
寂静之地,6.3,191807,约翰·卡拉辛斯基,2018,90.0,美国,美国手语,惊悚,恐怖,艾米莉·布朗特,约翰·卡拉辛斯基
解除好友2：暗网,7.9,97346,斯蒂芬·思科,2018,92.0,美国,英语,恐怖,犯罪,科林·伍德尔,斯蒂芬妮·诺格拉斯
普罗米修斯,7.3,230177,雷德利·斯科特,2012,124.0,美国,英语,科幻,惊悚,劳米·拉佩斯,迈克尔·法斯宾德
杀破狼2,7.4,121588,郑保瑞,2015,120.0,香港,汉语普通话,剧情,动作,吴京,托尼·贾
帕丁顿熊,7.7,153823,保罗·金,2014,95.0,英国,英语,喜剧,动画,本·卫肖,妮可·基德曼
萨利机长,8.3,183335,克林特·伊斯特伍德,2016,96.0,美国,英语,剧情,传记,汤姆·汉克斯,艾伦·艾克哈特
师父,8.1,187580,徐浩峰,2015,109.0,中国大陆,汉语普通话,剧情,动作,廖凡,宋佳
伯德小姐,7.9,185731,格蕾塔·葛韦格,2017,93.0,美国,英语,剧情,家庭,西尔莎·罗南,劳里·梅特卡夫
移动迷宫2,5.8,74899,韦斯·鲍尔,2015,132.0,美国,英语,动作,科幻,迪伦·奥布莱恩,卡雅·斯考达里奥
龙门飞甲,6.7,203697,徐克,2011,120.0,中国大陆,汉语普通话,动作,武侠,李连杰,周迅
大象席地而坐,8.0,66875,胡波,2018,234.0,中国大陆,汉语普通话,剧情,剧情,彭昱畅,章宇
妖铃铃,4.2,95527,吴君如,2017,88.0,中国大陆,汉语普通话,喜剧,恐怖,吴君如,沈腾
搜索,7.3,256761,陈凯歌,2012,117.0,中国大陆,汉语普通话,剧情,悬疑,高圆圆,姚晨
佩小姐的奇幻城堡,7.2,116361,蒂姆·波顿,2016,127.0,美国,英语,剧情,奇幻,阿萨·巴特菲尔德,伊娃·格林
实习生,7.8,134435,南希·迈耶斯,2015,121.0,美国,英语,喜剧,喜剧,罗伯特·德尼罗,安妮·海瑟薇
溺水小刀,7.5,28930,山户结希,2016,111.0,日本,日语,剧情,爱情,小松菜奈,菅田将晖
爱丽丝梦游仙境2：镜中奇遇记,6.7,96570,詹姆斯·博宾,2016,115.0,美国,英语,奇幻,冒险,约翰尼·德普,米娅·华希科沃斯卡
微微一笑很倾城,4.9,87570,赵天宇,2016,105.0,中国大陆,汉语普通话,爱情,爱情,井柏然,杨颖
幸福的拉扎罗,8.6,50233,阿莉切·罗尔瓦赫尔,2018,125.0,意大利,意大利语,剧情,奇幻,阿德里亚诺·塔尔迪奥洛,阿涅塞·格拉齐亚尼
101次求婚,5.6,147113,陈正道,2013,104.0,中国大陆,汉语普通话,爱情,爱情,黄渤,林志玲
此房是我造,7.3,30598,拉斯·冯·提尔,2018,152.0,丹麦,英语,喜剧,惊悚,马特·狄龙,布鲁诺·甘茨
他是龙,7.4,124051,因达尔·詹杜巴耶夫,2015,107.0,俄罗斯,俄语,爱情,奇幻,马特维·雷科夫,玛利亚·波兹哈娃
新世界,8.7,123259,朴勋政,2013,134.0,韩国,韩语,剧情,犯罪,李政宰,崔岷植
解忧杂货店,5.0,95946,韩杰,2017,109.0,中国大陆,汉语普通话,剧情,奇幻,王俊凯,迪丽热巴
前任2：备胎反击战,5.0,68179,田羽生,2015,114.0,中国大陆,汉语普通话,喜剧,爱情,郑恺,郭采洁
荒蛮故事,8.8,200995,达米安·斯兹弗隆,2014,122.0,阿根廷,西班牙语,剧情,喜剧,达里奥·格兰迪内蒂,玛丽娅·玛努尔
有一个地方只有我们知道,4.9,133531,徐静蕾,2015,109.0,中国大陆,汉语普通话,爱情,爱情,吴亦凡,王丽坤
昆池岩,6.1,108253,郑凡植,2018,94.0,韩国,韩语,恐怖,恐怖,魏河俊,朴智炫
万物生长,5.7,117449,李玉,2015,105.0,中国大陆,汉语普通话,喜剧,爱情,范冰冰,韩庚
海洋奇缘,7.5,97456,罗恩·克莱蒙兹/约翰·马斯克/唐·霍尔/克里斯·威廉姆斯,2016,107.0,美国,英语,动画,歌舞,奥丽伊·卡瓦洛,道恩·强森
移动迷宫,6.8,137129,韦斯·鲍尔,2014,113.0,美国,英语,动作,科幻,迪伦·奥布莱恩,阿梅尔·艾米恩
黑衣人3,7.6,207472,巴里·索南菲尔德,2012,103.0,美国,英语,喜剧,动作,威尔·史密斯,汤米·李·琼斯
三生三世十里桃花,3.9,167000,赵小丁/安东尼·拉默里纳拉,2017,109.0,中国大陆,汉语普通话,爱情,奇幻,刘亦菲,杨洋
