name,rate,rating_people,director,year,movietime,main_country,main_language,main_genre,second_genre,main_actor,second_actor
蓝白红三部曲之白,8.4,61604,克日什托夫·基耶斯洛夫斯基,1994,91,法国,法语,剧情,喜剧,泽比纽·扎马洲斯基,朱莉·德尔佩
保镖,7.9,60306,米克·杰克逊,1992,129,美国,英语,剧情,爱情,凯文·科斯特纳,惠特尼·休斯顿
名侦探柯南：第十四个目标,7.9,55929,儿玉兼嗣,1998,99,日本,日语,动画,悬疑,高山南,山崎和佳奈
秋菊打官司,7.9,58385,张艺谋,1992,100,中国大陆,陕西话,剧情,剧情,巩俐,刘佩琦
城市猎人,7.4,52900,王晶,1993,105,香港,粤语,喜剧,动作,成龙,王祖贤
异形3,7.1,57299,大卫·芬奇,1992,114,美国,英语,动作,科幻,西格妮·韦弗,查尔斯·达顿
与狼共舞,8.9,60868,凯文·科斯特纳,1990,181,美国,英语,剧情,西部,凯文·科斯特纳,玛丽·麦克唐纳
布达佩斯之恋,8.6,63163,诺夫·舒贝尔,1999,112,德国,德语,剧情,爱情,艾丽卡·莫露珊,约阿希姆·克罗尔
百变狸猫,8.4,65294,高畑勋,1994,119,日本,日语,剧情,喜剧,古今亭志ん朝,三木纪平
双龙会,7.4,50747,徐克,1992,100,香港,粤语,喜剧,动作,成龙,张曼玉
金玉满堂,8.0,56532,徐克,1995,106,香港,粤语,喜剧,爱情,张国荣,袁咏仪
云中漫步,7.8,60320,阿方索·阿雷奥,1995,102,美国,英语,剧情,爱情,基努·里维斯,艾塔娜·桑切斯-希洪
的士速递,7.8,52129,吉拉尔·皮雷,1998,86,法国,法语,喜剧,动作,萨米·纳塞利,玛丽昂·歌迪亚
两生花,8.3,58262,克日什托夫·基耶斯洛夫斯基,1991,98,法国,法语,剧情,爱情,伊莲娜·雅各布,哈丽娜·格雷格拉谢夫斯卡
笑傲江湖,7.8,50849,胡金铨,1990,118,香港,粤语,动作,武侠,许冠杰,叶童
好家伙,8.3,63744,马丁·斯科塞斯,1990,146,美国,英语,剧情,传记,罗伯特·德尼罗,雷·利奥塔
笑林小子2：新乌龙院,7.7,37907,朱延平,1994,90,香港,粤语,喜剧,动作,郝劭文,释小龙
古惑仔3之只手遮天,7.6,54577,刘伟强,1996,98,香港,粤语,剧情,动作,郑伊健,陈小春
风云雄霸天下,6.8,50023,刘伟强,1998,128,香港,粤语,动作,奇幻,郑伊健,郭富城
异形4,7.6,56513,让-皮埃尔·热内,1997,109,美国,英语,动作,科幻,西格妮·韦弗,薇诺娜·瑞德
超时空接触,8.4,65360,罗伯特·泽米吉斯,1997,150,美国,英语,剧情,科幻,朱迪·福斯特,马修·麦康纳
空军一号,7.5,58129,沃尔夫冈·彼德森,1997,124,美国,英语,剧情,动作,哈里森·福特,加里·奥德曼
花田喜事,7.5,45722,高志森,1993,85,香港,粤语,喜剧,爱情,张国荣,关之琳
阮玲玉,8.5,56949,关锦鹏,1991,126,香港,粤语,剧情,爱情,张曼玉,梁家辉
新少林五祖,7.7,51998,王晶,1994,95,香港,粤语,剧情,动作,李连杰,谢苗
云上的日子,7.7,53917,米开朗基罗·安东尼奥尼,1995,105,法国,英语,剧情,爱情,苏菲·玛索,约翰·马尔科维奇
中南海保镖,7.5,56612,元奎,1994,89,香港,粤语,动作,动作,李连杰,钟丽缇
罗密欧与朱丽叶,7.3,55504,巴兹·鲁赫曼,1996,120,美国,英语,剧情,爱情,莱昂纳多·迪卡普里奥,克莱尔·丹妮丝
方世玉续集,7.6,48471,元奎,1993,95,香港,粤语,喜剧,动作,李连杰,萧芳芳
古惑仔2之猛龙过江,7.6,56024,刘伟强,1996,101,香港,粤语,剧情,动作,郑伊健,陈小春
机器管家,8.5,59625,克里斯·哥伦布,1999,132,美国,英语,剧情,喜剧,罗宾·威廉姆斯,艾伯丝·戴维兹
哥斯拉,7.0,52123,罗兰·艾默里奇,1998,139,美国,英语,动作,科幻,马修·布罗德里克,让·雷诺
异次元骇客,8.3,62473,约瑟夫·鲁斯纳克,1999,100,德国,英语,科幻,悬疑,克雷格·比尔克,阿明·缪勒-斯塔尔
情圣,7.3,47950,李力持,1991,96,香港,粤语,喜剧,喜剧,周星驰,毛舜筠
白发魔女传,7.7,52306,于仁泰,1993,89,香港,粤语,动作,爱情,张国荣,林青霞
十兄弟,6.7,44498,李力持,1995,100,香港,粤语,喜剧,动作,张敏,钟镇涛
玻璃之城,7.9,54025,张婉婷,1998,110,香港,英语,剧情,爱情,黎明,舒淇
暗花,8.4,59138,游达志,1998,81,香港,粤语,悬疑,犯罪,刘青云,梁朝伟
中华英雄,6.4,44055,刘伟强,1999,116,香港,粤语,剧情,动作,郑伊健,舒淇
狮子王2：辛巴的荣耀,7.7,43593,达雷尔·鲁尼,1998,81,美国,英语,爱情,动画,马修·布罗德里克,莫伊拉·凯利
阿拉丁,8.1,46010,罗恩·克莱蒙兹,1992,90,美国,英语,喜剧,动画,斯科特·维内尔,罗宾·威廉姆斯
金枝玉叶,8.3,55073,陈可辛,1994,107,香港,粤语,喜剧,爱情,袁咏仪,张国荣
玻璃樽,6.4,43495,谷德昭,1999,121,香港,粤语,喜剧,动作,成龙,舒淇
第六感生死缘,7.9,54455,马丁·布莱斯特,1998,178,美国,英语,剧情,爱情,布拉德·皮特,安东尼·霍普金斯
坏孩子的天空,8.4,53598,北野武,1996,107,日本,日语,剧情,剧情,金子贤,安藤政信
飞鹰计划,7.6,42898,成龙,1991,106,香港,粤语,喜剧,动作,成龙,郑裕玲
未来水世界,7.3,49552,凯文·雷诺兹,1995,135,美国,英语,动作,科幻,凯文·科斯特纳,珍妮·特里普里霍恩
半生缘,7.7,46972,许鞍华,1997,126,香港,粤语,剧情,爱情,黎明,吴倩莲
听到涛声,8.2,53813,望月智充,1993,72,日本,日语,剧情,爱情,飞田展男,坂本洋子
大话王,7.6,49791,汤姆·沙迪亚克,1997,86,美国,英语,喜剧,奇幻,金·凯瑞,毛拉·蒂尔内
刀锋战士,7.0,44885,斯蒂芬·诺林顿,1998,120,美国,英语,动作,惊悚,韦斯利·斯奈普斯,斯蒂芬·多尔夫
红河谷,7.7,39488,冯小宁,1997,115,中国大陆,英语,剧情,爱情,宁静,邵兵
夜半歌声,7.9,48142,于仁泰,1995,100,香港,汉语普通话,剧情,爱情,张国荣,吴倩莲
八月照相馆,7.9,47466,许秦豪,1998,97,韩国,韩语,剧情,爱情,韩石圭,沈银河
世界末日,7.7,50303,迈克尔·贝,1998,151,美国,英语,科幻,灾难,布鲁斯·威利斯,本·阿弗莱克
苦月亮,8.3,51813,罗曼·波兰斯基,1992,139,法国,英语,剧情,爱情,休·格兰特,克里斯汀·斯科特·托马斯
冒险王,6.6,41926,程小东,1996,86,香港,粤语,动作,动作,李连杰,关之琳
山村老尸,6.8,48812,梁鸿华,1999,85,香港,粤语,恐怖,恐怖,吴镇宇,黎姿
冰血暴,7.9,53620,乔尔·科恩,1996,98,美国,英语,剧情,惊悚,威廉姆·H·梅西,史蒂夫·布西密
回到未来3,8.3,47681,罗伯特·泽米吉斯,1990,118,美国,英语,喜剧,科幻,迈克尔·J·福克斯,克里斯托弗·洛伊德
新天龙八部之天山童姥,7.4,43677,钱永强,1994,96,香港,粤语,动作,武侠,林青霞,巩俐
大河恋,8.5,49990,罗伯特·雷德福,1992,123,美国,英语,剧情,家庭,克莱格·谢佛,布拉德·皮特
无敌幸运星,6.9,37962,陈友,1990,90,香港,粤语,喜剧,动作,周星驰,吴君如
天鹅绒金矿,8.4,49220,托德·海因斯,1998,124,英国,英语,剧情,同性,伊万·麦克格雷格,乔纳森·莱斯·梅耶斯
97古惑仔战无不胜,7.5,44460,刘伟强,1997,106,香港,粤语,剧情,动作,郑伊健,陈小春
和平饭店,7.7,42966,韦家辉,1995,89,香港,粤语,动作,西部,周润发,叶童
神秘拼图,7.4,45650,菲利普·诺伊斯,1999,118,美国,英语,剧情,悬疑,丹泽尔·华盛顿,安吉丽娜·朱莉
新不了情,8.3,44413,尔冬升,1993,98,香港,粤语,剧情,爱情,刘青云,袁咏仪
洗澡,8.3,43575,张杨,1999,92,中国大陆,汉语普通话,剧情,喜剧,姜武,濮存昕
虎胆龙威3,7.8,40968,约翰·麦克蒂尔南,1995,128,美国,英语,动作,惊悚,布鲁斯·威利斯,杰瑞米·艾恩斯
给爸爸的信,7.7,39642,元奎,1995,104,香港,粤语,动作,动作,李连杰,梅艳芳
六指琴魔,7.0,35174,吴勉勤,1994,91,香港,粤语,动作,武侠,林青霞,元彪
醉拳2,7.6,37823,刘家良,1994,102,香港,粤语,喜剧,动作,成龙,梅艳芳
警察故事3：超级警察,7.5,32053,唐季礼,1992,95,香港,粤语,喜剧,动作,成龙,杨紫琼
心之全蚀,8.2,45547,阿格涅丝卡·霍兰,1995,111,英国,英语,剧情,爱情,莱昂纳多·迪卡普里奥,大卫·休里斯
行运一条龙,6.7,35176,李力持,1998,99,香港,粤语,剧情,喜剧,周星驰,葛民辉
黄河绝恋,7.6,32640,冯小宁,1999,105,中国大陆,汉语普通话,剧情,战争,宁静,保罗·克塞
超级学校霸王,7.3,33869,王晶,1993,95,香港,粤语,动作,动作,张卫健,郑伊健
黑金,7.7,40808,麦当杰,1997,125,香港,粤语,犯罪,犯罪,刘德华,梁家辉
天若有情,8.1,37952,陈木胜,1990,87,香港,粤语,剧情,动作,刘德华,吴倩莲
梁祝,7.9,39820,徐克,1994,107,香港,粤语,剧情,爱情,吴奇隆,杨采妮
虎胆龙威2,7.8,36907,雷尼·哈林,1990,124,美国,英语,动作,惊悚,布鲁斯·威利斯,邦妮·比蒂丽娅
成为约翰·马尔科维奇,8.2,42864,斯派克·琼斯,1999,112,美国,英语,剧情,喜剧,约翰·库萨克,卡梅隆·迪亚兹
98古惑仔之龙争虎斗,7.2,37070,刘伟强,1998,114,香港,粤语,动作,动作,郑伊健,舒淇
龙的传人,7.0,33960,李修贤,1991,96,香港,粤语,喜剧,喜剧,周星驰,梁家仁
杀出个黎明,7.5,41859,罗伯特·罗德里格兹,1996,108,美国,英语,动作,恐怖,乔治·克鲁尼,昆汀·塔伦蒂诺
憨豆先生的大灾难,8.0,35486,梅尔·史密斯,1997,90,英国,英语,喜剧,家庭,罗温·艾金森,彼特·麦尼科
移魂都市,7.8,43611,亚历克斯·普罗亚斯,1998,100,澳大利亚,英语,科幻,悬疑,卢夫斯·塞维尔,威廉·赫特
关于我母亲的一切,8.5,39611,佩德罗·阿莫多瓦,1999,101,西班牙,西班牙语,剧情,剧情,塞西莉亚·罗特,玛丽萨·帕雷德斯
我自己的爱达荷,8.2,39674,格斯·范·桑特,1991,104,美国,英语,剧情,爱情,瑞凡·菲尼克斯,基努·里维斯
狂蟒之灾,6.6,31965,路易斯·罗沙,1997,89,巴西,英语,动作,惊悚,詹妮弗·洛佩兹,艾斯·库珀
我的邻居山田君,8.7,40621,高畑勋,1999,104,日本,日语,喜剧,动画,朝丘雪路,益冈徹
咖喱辣椒,7.1,32721,柯受良,1990,101,香港,粤语,喜剧,动作,周星驰,张学友
断箭,7.2,37183,吴宇森,1996,108,美国,英语,动作,惊悚,约翰·特拉沃尔塔,克里斯蒂安·史莱特
青木瓜之味,7.8,37482,陈英雄,1993,104,越南,越南语,剧情,爱情,陈女燕溪,如琼
菊豆,7.9,36377,张艺谋,1990,95,中国大陆,汉语普通话,剧情,剧情,巩俐,李保田
007之黄金眼,7.5,32288,马丁·坎贝尔,1995,130,英国,英语,动作,惊悚,皮尔斯·布鲁斯南,肖恩·宾
小鬼当街,8.2,32639,帕特里克·里德·约翰逊,1994,99,美国,英语,喜剧,冒险,亚当·罗伯特·沃顿,雅各布·约瑟夫·沃顿
空中大灌篮,7.0,30930,乔·皮特卡,1996,88,美国,英语,喜剧,动画,迈克尔·乔丹,韦恩·奈特
黄飞鸿之铁鸡斗蜈蚣,6.9,26256,王晶,1993,111,香港,粤语,喜剧,动作,李连杰,陈百祥
那年夏天，宁静的海,8.3,36315,北野武,1991,101,日本,日语,爱情,爱情,真木藏人,大岛弘子
不可饶恕,8.4,38731,克林特·伊斯特伍德,1992,131,美国,英语,剧情,西部,克林特·伊斯特伍德,吉恩·哈克曼
暗恋桃花源,8.5,35692,赖声川,1992,107,台湾,汉语普通话,剧情,喜剧,林青霞,李立群
古今大战秦俑情,6.9,32255,程小东,1989,106,香港,粤语,爱情,奇幻,张艺谋,巩俐
极度深寒,7.4,36734,斯蒂芬·索莫斯,1998,106,美国,英语,动作,科幻,特里特·威廉斯,法米克·詹森
男孩别哭,8.1,34432,金伯莉·皮尔斯,1999,118,美国,英语,剧情,爱情,希拉里·斯万克,科洛·塞维尼
黄飞鸿之西域雄狮,6.9,25043,洪金宝,1997,102,香港,粤语,动作,历史,李连杰,关之琳
新上海滩,7.6,32677,潘文杰,1996,96,香港,粤语,动作,惊悚,张国荣,刘德华
黑店狂想曲,8.0,34230,马克·卡罗,1991,99,法国,法语,喜剧,奇幻,多米尼克·皮侬,Marie-LaureDougnac
纯真年代,8.2,34952,马丁·斯科塞斯,1993,139,美国,英语,剧情,爱情,丹尼尔·戴-刘易斯,米歇尔·菲佛
赌侠1999,6.6,21362,王晶,1998,112,香港,粤语,喜剧,喜剧,刘德华,朱茵
007之黑日危机,7.4,31373,迈克尔·艾普特,1999,128,英国,英语,动作,惊悚,皮尔斯·布鲁斯南,苏菲·玛索
忠奸人,8.1,34751,迈克·内威尔,1997,127,美国,英语,剧情,惊悚,阿尔·帕西诺,约翰尼·德普
新世纪福音战士剧场版：Air/真心为你,9.4,35764,庵野秀明,1997,87,日本,日语,剧情,科幻,绪方惠美,林原惠美
跛豪,8.2,37063,潘文杰,1991,143,香港,粤语,剧情,传记,吕良伟,郑则仕
新桥恋人,8.1,31422,莱奥·卡拉克斯,1991,125,法国,法语,剧情,爱情,朱丽叶·比诺什,德尼·拉旺
一个字头的诞生,8.3,36011,韦家辉,1997,90,香港,粤语,喜剧,动作,刘青云,吴镇宇
东方三侠,7.3,29780,杜琪峰,1993,88,香港,粤语,动作,奇幻,梅艳芳,杨紫琼
处刑人,8.2,36590,特洛伊·达菲,1999,108,加拿大,英语,剧情,动作,威廉·达福,肖恩·派特里克·弗兰纳里
危情十日,8.4,36270,罗伯·莱纳,1990,107,美国,英语,剧情,惊悚,詹姆斯·肯恩,凯西·贝茨
宋家皇朝,7.7,31143,张婉婷,1997,145,中国大陆,汉语普通话,剧情,爱情,张曼玉,邬君梅
007之明日帝国,7.3,29752,罗杰·斯波蒂斯伍德,1997,119,英国,英语,动作,惊悚,皮尔斯·布鲁斯南,杨紫琼
滚滚红尘,8.2,32824,严浩,1990,94,香港,汉语普通话,爱情,战争,林青霞,秦汉
惊声尖叫,7.0,31473,韦斯·克雷文,1996,111,美国,英语,悬疑,恐怖,内芙·坎贝尔,斯基特·乌尔里奇
红樱桃,7.5,26614,叶大鹰,1995,120,中国大陆,俄语,剧情,战争,郭柯宇,徐啸力
新精武门1991,7.0,26877,左颂升,1991,96,香港,粤语,喜剧,动作,周星驰,钟镇涛
第九道门,7.2,32565,罗曼·波兰斯基,1999,133,法国,英语,剧情,悬疑,约翰尼·德普,弗兰克·兰格拉
埃及王子,8.0,30497,布兰达∙查普曼,1998,99,美国,英语,剧情,动画,方·基默,RalphFiennes
谋杀绿脚趾,7.7,33673,乔尔·科恩,1998,117,美国,英语,喜剧,犯罪,杰夫·布里吉斯,约翰·古德曼
我恨你的十件事,7.8,33978,吉尔·约格尔,1999,97,美国,英语,喜剧,爱情,朱丽娅·斯蒂尔斯,希斯·莱杰
火星人玩转地球,7.2,29681,蒂姆·波顿,1996,106,美国,英语,喜剧,动作,杰克·尼科尔森,格伦·克洛斯
南方公园,8.5,30148,崔·帕克,1999,81,美国,英语,喜剧,动画,崔·帕克,马特·斯通
海上花,8.1,31149,侯孝贤,1998,130,台湾,上海话,剧情,剧情,梁朝伟,羽田美智子
阿呆与阿瓜,7.2,30757,彼得·法雷里,1994,107,美国,英语,喜剧,喜剧,金·凯瑞,杰夫·丹尼尔斯
赌侠大战拉斯维加斯,6.3,21832,王晶,1999,93,香港,粤语,喜剧,动作,刘德华,张家辉
黑侠,6.7,24369,李仁港,1996,96,香港,粤语,喜剧,动作,李连杰,刘青云
蝙蝠侠归来,7.2,26312,蒂姆·波顿,1992,126,美国,英语,动作,科幻,迈克尔·基顿,丹尼·德维托
警察故事4：简单任务,7.3,23408,唐季礼,1996,107,香港,英语,喜剧,动作,成龙,董骠
地下,9.1,31076,埃米尔·库斯图里卡,1995,170,法国,塞尔维亚-克罗地亚语,剧情,战争,米基·马诺伊洛维奇,拉扎尔·里斯托夫斯基
离开雷锋的日子,7.2,25171,雷献禾,1996,100,中国大陆,汉语普通话,剧情,传记,刘佩琦,宋春丽
神探飞机头,7.3,27445,汤姆·沙迪亚克,1994,86,美国,英语,喜剧,动作,金·凯瑞,柯特妮·考克斯
爱情麻辣烫,7.4,26507,张杨,1997,109,中国大陆,汉语普通话,剧情,爱情,高圆圆,徐静蕾
荆轲刺秦王,7.9,26871,陈凯歌,1998,162,中国大陆,汉语普通话,剧情,历史,巩俐,张丰毅
香港制造,8.1,29426,陈果,1997,108,香港,粤语,剧情,喜剧,李灿森,严栩慈
绝地战警,7.4,27550,迈克尔·贝,1995,119,美国,英语,喜剧,动作,马丁·劳伦斯,威尔·史密斯
五亿探长雷洛传1：雷老虎,7.7,28378,刘国昌,1991,127,香港,粤语,剧情,动作,刘德华,张敏
安娜·卡列尼娜,7.4,26191,伯纳德·罗斯,1997,108,美国,英语,剧情,爱情,苏菲·玛索,肖恩·宾
喋血街头,8.2,26743,吴宇森,1990,130,香港,粤语,剧情,动作,梁朝伟,张学友
鼠胆龙威,7.2,25269,王晶,1995,101,香港,粤语,喜剧,动作,李连杰,张学友
天地大冲撞,7.1,28657,米密·莱德,1998,120,美国,英语,科幻,灾难,伊莱贾·伍德,瓦妮莎·雷德格瑞夫
自梳,8.3,30075,张之亮,1997,117,香港,粤语,剧情,爱情,刘嘉玲,杨采妮
喜福会,8.4,30398,王颖,1993,139,美国,英语,剧情,爱情,周采芹,温明娜
背靠背，脸对脸,9.4,32591,黄建新,1994,141,中国大陆,汉语普通话,剧情,剧情,牛振华,雷恪生
亚当斯一家,8.5,30000,巴里·索南菲尔德,1991,100,美国,英语,喜剧,家庭,安杰丽卡·休斯顿,劳尔·胡里亚
特警新人类,6.3,21500,陈木胜,1999,113,香港,粤语,喜剧,动作,谢霆锋,冯德伦
人鱼传说,7.2,25173,罗文,1994,92,香港,粤语,喜剧,爱情,郑伊健,钟丽缇
金枝玉叶2,7.8,26869,陈可辛,1996,107,香港,粤语,喜剧,同性,张国荣,梅艳芳
玛戈王后,7.8,26866,帕特里斯·夏侯,1994,162,法国,法语,剧情,爱情,伊莎贝尔·阿佳妮,丹尼尔·奥特伊
古惑仔情义篇之洪兴十三妹,7.1,24626,叶伟民,1998,114,香港,粤语,剧情,剧情,吴君如,杨恭如
甜心先生,7.4,28543,卡梅伦·克罗,1996,139,美国,英语,剧情,喜剧,汤姆·克鲁斯,小库珀·古丁
望夫成龙,7.1,21175,梁家树,1990,91,香港,粤语,喜剧,爱情,周星驰,吴君如
女人，四十,8.9,28063,许鞍华,1995,101,香港,汉语普通话,剧情,家庭,萧芳芳,乔宏
回忆三部曲,8.8,28973,大友克洋,1995,113,日本,日语,科幻,动画,矶部勉,山寺宏一
没事偷着乐,7.5,23674,杨亚洲,1998,106,中国大陆,汉语普通话,喜剧,喜剧,冯巩,丁嘉丽
追梦赤子心,8.8,29222,大卫·安斯鲍夫,1993,114,美国,英语,剧情,传记,西恩·奥斯汀,乔恩·费儒
东宫西宫,6.6,25034,张元,1996,90,中国大陆,汉语普通话,剧情,同性,司汗,胡军
水牛城66,8.5,27240,文森特·加洛,1998,110,美国,英语,剧情,喜剧,文森特·加洛,克里斯蒂娜·里奇
呆佬拜寿,7.5,23633,谷德昭,1995,109,香港,粤语,喜剧,爱情,刘青云,吴倩莲
失乐园,7.3,23894,森田芳光,1997,119,日本,日语,剧情,爱情,役所广司,寺尾聪
梦,8.6,25733,黑泽明,1990,121,日本,日语,剧情,奇幻,笠智众,寺尾聪
少女小渔,7.9,23981,张艾嘉,1995,104,台湾,汉语普通话,剧情,剧情,刘若英,庹宗华
离开拉斯维加斯,8.1,26203,迈克·菲吉斯,1995,111,美国,英语,剧情,爱情,尼古拉斯·凯奇,伊丽莎白·苏
蝙蝠侠与罗宾,6.0,22689,乔·舒马赫,1997,125,美国,英语,动作,科幻,阿诺·施瓦辛格,乔治·克鲁尼
教室别恋,7.2,22987,波·维德伯格,1995,130,瑞典,瑞典语,剧情,爱情,约翰·维德伯格,马莉卡·拉格尔克朗斯
力王,6.9,23721,蓝乃才,1992,91,香港,粤语,喜剧,动作,樊少皇,叶蕴仪
亡命天涯,8.0,25130,安德鲁·戴维斯,1993,130,美国,英语,剧情,动作,哈里森·福特,汤米·李·琼斯
双旗镇刀客,8.2,21932,何平,1991,91,中国大陆,汉语普通话,动作,冒险,高一玮,赵玛娜
西伯利亚的理发师,8.7,25312,尼基塔·米哈尔科夫,1998,180,俄罗斯,俄语,剧情,喜剧,朱莉娅·奥蒙德,欧列格·缅希科夫
麻将,8.6,24867,杨德昌,1996,121,台湾,汉语普通话,剧情,喜剧,柯宇纶,张震
风中奇缘,7.7,21582,迈克·加布里尔,1995,81,美国,英语,剧情,爱情,梅尔·吉布森,艾琳·贝达
辣手神探,7.9,24242,吴宇森,1992,128,香港,粤语,剧情,动作,周润发,梁朝伟
一本漫画闯天涯,6.5,18485,梁家仁,1990,93,香港,粤语,剧情,喜剧,周星驰,林俊贤
王尔德,7.7,25104,布莱恩·吉尔伯特,1997,118,英国,英语,剧情,同性,斯蒂芬·弗雷,裘德·洛
移魂女郎,8.2,25132,詹姆斯·曼高德,1999,127,美国,英语,剧情,传记,薇诺娜·瑞德,安吉丽娜·朱莉
新世纪福音战士剧场版：死与新生,9.2,23908,庵野秀明,1997,101,日本,日语,剧情,科幻,绪方惠美,林原惠美
龙卷风,7.2,22612,扬·德·邦特,1996,113,美国,英语,动作,冒险,海伦·亨特,比尔·帕克斯顿
圣女贞德,7.4,22899,吕克·贝松,1999,158,法国,英语,剧情,传记,米拉·乔沃维奇,达斯汀·霍夫曼
